giniIndex,percentNoWeb,meanHouseholdSize,percentHsEdu,percentBachelorsEdu,perCapitaIncome,uninsuredRate,ueRate,percentArmedForces,percentEnglishOnly,medianAge,percent65andOlder,percentHigherEd,y,x
.37459999,51.750973,2.4000001,71.300003,26.700001,18142,10.8,3.3670034,0,100,41.400002,20.6,6.8541303,10.8,18142
.4188,26.980728,2.54,80.900002,17.9,25090,12.4,7.7989602,0,99.653679,40,14.8,3.7229438,12.4,25090
.479,30.098482,2.6099999,82.300003,15,24254,6.9000001,7.1157966,0,99.221336,38,15.5,4.0341287,6.9000001,24254
.48769999,19.305428,2.49,87.300003,25.4,22778,12.8,7.4246893,.096796706,92.675163,32.799999,13.2,11.830832,12.8,22778
.4833,8.8486967,2.55,93.800003,38.200001,33437,6.9000001,2.9415817,0,95.268623,34.400002,10.9,9.7143316,6.9000001,33437
.4637,46.496815,2.02,71.300003,5.3000002,18695,27.799999,12.5,0,92.880257,48.200001,8.8000002,0,27.799999,18695
.377,29.459148,2.53,86.699997,12.7,20990,8.3999996,6.1569018,0,99.425011,41.5,17,5.3186393,8.3999996,20990
.579,36.293438,2.03,95.199997,16,31219,4.4000001,10.267858,0,97.929604,42.700001,21.9,4.7619047,4.4000001,31219
.43000001,47.663551,2.4300001,80.099998,15,26284,14.6,8.3700438,0,99.143471,37.700001,19.299999,3.2119915,14.6,26284
.42950001,12.878788,2.8299999,90.599998,36.799999,25791,9.6999998,4.9723759,.390625,93.696274,34.700001,7,4.2979941,9.6999998,25791
.38640001,27.82258,2.8900001,77.300003,16.1,15599,8,4.6332045,0,99.021088,40.900002,22.900002,5.2710843,8,15599
.38699999,21.425133,2.6800001,86.699997,18.9,23435,14.3,5.0034747,0,97.100037,34.5,13.3,4.5737643,14.3,23435
.40130001,15.46875,2.51,89,19.700001,25583,11.8,4.14568,.70828962,98.777115,32.900002,13.8,7.1988926,11.8,25583
.41139999,29.876978,2.55,74.800003,9.6999998,18754,18.700001,15.339233,0,99.569893,40.900002,18.299999,.86021507,18.700001,18754
.62129998,35.714287,2.8099999,75.300003,6.5999999,36412,8.5,5.9405942,0,92.987808,26.799999,14.8,1.8292683,8.5,36412
.46779999,35.353031,2.26,75.699997,9.3999996,18025,7.4000001,2.2454307,0,99.929115,45,19,2.8827977,7.4000001,18025
.32249999,17.391304,3.04,61.5,2.5999999,12760,18.6,6.060606,0,100,32,15.6,1.4925373,18.6,12760
.30829999,58.041958,2.0799999,57.299999,4.6999998,22931,3.4000001,0,0,100,59.5,37.900002,.6734007,3.4000001,22931
.4066,41.25,2.1900001,93.400002,18.9,27048,5.0999999,9.2105265,0,99.354836,45.299999,26.300001,2.5806451,5.0999999,27048
.2428,57.471264,2.75,94.699997,5.3000002,10513,2.0999999,36.486488,0,100,21.1,9.1999998,0,2.0999999,10513
.1777,24,2.6800001,72.900002,2.0999999,24564,23.9,0,0,100,49.799999,26.9,0,23.9,24564
.38659999,39.411766,2.29,84.099998,9.3000002,24980,17.700001,1.6949153,0,98.618782,39.200001,17.9,3.0386741,17.700001,24980
.38929999,13.846154,3.02,78.900002,6.3000002,15629,10.2,17.142857,0,100,36.299999,16.1,5.6603775,10.2,15629
.54790002,53.225807,2.52,90.599998,1.6,23693,4.3000002,0,0,100,43.799999,23.9,5.3117781,4.3000002,23693
.34330001,27.725216,2.6199999,81.099998,5.5,17128,13.2,4.7520661,0,98.817429,41.700001,18.200001,5.264863,13.2,17128
.44479999,36.411411,2.3900001,81.900002,10.6,18375,9.1000004,8.2054701,0,98.981606,37.700001,17.9,5.1905389,9.1000004,18375
.37029999,36.533665,2.3399999,88,17.700001,20053,11.8,7.3202615,0,98.420753,44.700001,19,2.3124647,11.8,20053
.40279999,43.157894,2.1700001,71.599998,7.5999999,22938,9.6999998,13.907285,0,100,50.799999,32.599998,4.3147206,9.6999998,22938
.34999999,10.397553,2.6600001,79.699997,8.5,18188,11.8,15.736041,0,97.309944,42.599998,13.2,3.9766083,11.8,18188
.4118,25.471699,2.71,84.599998,10.2,19377,8.3000002,6.311523,0,98.329224,39.200001,15.1,2.8485346,8.3000002,19377
.52719998,32.29491,2.79,75.099998,8.3000002,19578,9.1999998,12.950972,0,91.533546,35.299999,11.2,4.4329076,9.1999998,19578
.4073,47.619049,2.46,81.400002,33.5,18464,5.8000002,2.0618556,0,100,30.9,18,2.4271846,5.8000002,18464
.67079997,45.652172,1.91,67.599998,0,12545,0,0,0,100,47.400002,23.799999,0,0,12545
.54699999,34.527142,2.45,82.099998,8.3000002,27105,9.6999998,11.844758,0,99.73513,43.799999,16.9,4.3582954,9.6999998,27105
.37720001,25.700165,2.6600001,86.400002,11.3,19167,4,7.5442648,.081532814,97.262062,36.799999,14.3,5.3455019,4,19167
.45039999,33.589745,2.3399999,81.099998,6.8000002,19429,9.1999998,7.1614585,0,99.530243,40.900002,21.299999,5.9307103,9.1999998,19429
.32789999,27.272728,2,70.800003,12.5,17417,7.5999999,0,0,100,49,34.800003,7.6923075,7.5999999,17417
.4271,26.034063,2.3299999,74.800003,11.9,27896,7.1999998,7.8651686,0,97.529594,49,24.5,3.6541431,7.1999998,27896
.44620001,36.263737,2.6700001,81.900002,13.9,15245,5.8000002,10.465117,0,98.723404,35.900002,16.5,11.489362,5.8000002,15245
.41460001,21.275135,2.5799999,86.900002,16.799999,22273,8.8999996,7.0238557,0,98.558243,37.5,15.6,5.8479042,8.8999996,22273
.3831,44.594593,2.1500001,82.400002,21.6,26109,10.1,10.447762,0,100,50.299999,28.200001,1.2903225,10.1,26109
.4199,33.38015,2.24,80.5,11.2,19608,10.5,4.4444447,0,97.264107,42.400002,21.9,3.4898751,10.5,19608
.4833,26.252661,2.3499999,84.199997,16.6,21757,9.6000004,2.766223,0,97.537323,40.900002,19.1,5.6804533,9.6000004,21757
.43830001,38.46154,2.02,82.800003,14.5,18858,20.200001,11.574074,0,99.036148,49.599998,21.700001,6.5060239,20.200001,18858
.34369999,54.545456,1.95,83.5,23.700001,21647,4.6999998,0,0,100,45.299999,19.6,0,4.6999998,21647
.3448,33.546326,2.54,89.099998,10,25914,4,4.347826,0,100,45.299999,20.6,10.090556,4,25914
.41010001,58.899677,2.2,74.099998,15.3,18424,15.2,3.4408603,0,99.535965,54.299999,19.200001,3.5576179,15.2,18424
.43709999,49.169434,2.48,74.400002,14.1,19317,7,.64724916,0,95.006744,49.799999,30.4,0,7,19317
.4596,32.203388,2.6099999,80.300003,11.3,20975,8.1999998,6.3547487,0,97.824356,41.700001,20.9,2.8654816,8.1999998,20975
.39570001,51.685394,1.87,77,3.7,16830,21,2.7586207,0,100,50.900002,20.700001,2.1472392,21,16830
.2129,69.565216,2.4300001,82.900002,0,7795,14.3,26.666666,0,100,34.799999,14.4,0,14.3,7795
.40830001,33.489826,2.74,90.599998,23.700001,21396,9.1000004,12.126865,0,99.586533,39.299999,16.5,5.3160071,9.1000004,21396
,,,,,3404,10.8,42.5,0,95.698921,19.1,0,100,10.8,3404
.44909999,43.47826,2.4300001,82.800003,15.2,20151,15.4,9.6858635,0,99.282051,46.299999,29.5,10.974359,15.4,20151
.4077,26.829268,2.1600001,71.099998,27.299999,20581,17.5,6.4516129,0,98.214287,43.5,16.5,2.3809524,17.5,20581
.52170002,44.323143,2.22,86.400002,16.4,28084,6.8000002,4.8899755,0,98.3368,40.900002,20.5,3.3264034,6.8000002,28084
.3845,32.730263,2.48,79.099998,13,18754,12.1,2.7934461,0,98.016159,38.099998,16.700001,2.7797577,12.1,18754
.40310001,35.387672,2.3599999,79.5,8.1999998,20804,13.1,5.6939502,0,99.327652,43.799999,14.9,5.7821603,13.1,20804
.42320001,25.919802,2.49,84.900002,14.7,18939,8.3999996,8.8888893,0,98.664497,40,19.200001,9.5928335,8.3999996,18939
.3592,59.740261,1.6799999,82.699997,0,14479,0,0,0,96.623375,46.400002,25,7.2727275,0,14479
.36860001,31.096563,2.25,75.5,13.3,21037,12.7,10.402684,0,96.46154,44.299999,19.199999,2.6923077,12.7,21037
.3964,39.009899,2.3,73.099998,5.5999999,16517,17.4,5.9740262,0,100,48.299999,24.200001,3.0594406,17.4,16517
.47420001,27.308996,2.48,85.599998,20.799999,23278,10.1,6.43788,0,94.132782,39.200001,18.1,6.2448134,10.1,23278
.41800001,34.814144,2.28,84.800003,6.0999999,17708,11.4,13.661202,0,96.428574,50.400002,27.299999,4.0756302,11.4,17708
.4208,29.709465,2.4300001,81.199997,7.9000001,15785,9.6000004,6.25,0,97.599403,51,28.5,1.4253564,9.6000004,15785
,,,,,,,,,,,100,,,
.39930001,63.190186,1.91,84.900002,25.9,17031,11.9,1.6528926,0,99.03537,52.799999,12.9,.64308679,11.9,17031
.4795,28.923357,2.53,77,11.9,18055,9.6999998,6.5068493,0,92.61805,43.900002,17.199999,2.839211,9.6999998,18055
.54750001,23.076923,1.99,100,11.9,14230,8.3999996,0,0,100,49.099998,16.1,0,8.3999996,14230
.59859997,29.336609,2.55,83.199997,8.6000004,25183,11.4,2.4286323,0,98.915268,42.400002,15.900001,3.9295948,11.4,25183
.35609999,46.875,2.0599999,80.699997,17.9,24755,11.2,0,0,97.192223,50.599998,27.700001,8.4233265,11.2,24755
.46419999,50.392159,2.3499999,81.599998,10.6,17399,13.9,7.0175438,0,99.72628,44.5,14.2,5.7481751,13.9,17399
.32170001,31.092438,2.9400001,81.300003,0,22145,0,0,0,93.333336,30.9,21.4,0,0,22145
.26750001,31.944445,3.21,90.400002,.80000001,18900,2.2,0,0,100,37.099998,7,0,2.2,18900
.51279998,12.941176,4.46,100,38.299999,28946,20.1,0,0,96.011818,22.299999,2.9000001,9.7488918,20.1,28946
,0,,100,100,,0,0,0,100,,0,0,0,
.3757,29.119528,2.25,90.599998,11.8,19748,9.5,11.366623,0,97.967766,48.599998,32.200001,2.4994161,9.5,19748
.40799999,45.69733,2.05,80.699997,9.6000004,22130,12.7,7.7079105,0,95.527863,58.400002,29.9,5.058651,12.7,22130
.41999999,44.731609,2.55,80.5,14.3,21189,15.4,2.0671835,0,93.374016,45.299999,25.9,5.1438537,15.4,21189
.44400001,43.003414,2.03,82.599998,12.6,18953,15.5,9.6470585,0,98.62896,54.799999,30.5,3.1705227,15.5,18953
.47659999,48.325359,2.29,63,9.8999996,19006,12.3,20.614035,0,100,56.799999,36.799999,5.1391864,12.3,19006
.3441,29.749104,3.25,71.900002,6.1999998,19529,31.799999,11.68437,0,100,32.400002,5.5,3.4123771,31.799999,19529
.4181,22.279793,1.99,74.800003,8.3000002,19671,8.8000002,11.428572,0,98.195877,61.099998,38.200001,.51546389,8.8000002,19671
.40970001,16.615385,2.3199999,83,10.6,21871,2.5,9.4955492,0,96.82119,52,16.6,1.4569536,2.5,21871
.32179999,25.899281,2.01,89.5,11.3,18277,12.9,0,0,100,64.900002,48.900002,0,12.9,18277
.1252,0,3,100,0,20714,0,0,0,100,40.400002,0,0,0,20714
.35139999,21.186441,2.26,93.400002,44.5,32364,15,16.149069,0,97.478989,37.400002,5.1999998,.42016807,15,32364
.43329999,34.170307,2.1700001,84.900002,9.8999996,21246,8.8000002,8.2819986,0,98.171989,55.799999,32.900002,1.3645726,8.8000002,21246
.4325,24.207832,2.3199999,85.300003,18.700001,25283,12.3,4.0785499,0,96.072296,48.5,25.5,1.6944734,12.3,25283
.39590001,24.122807,2.3599999,91.599998,8.6000004,15693,7.4000001,9.486166,0,100,54.900002,30.299999,11.522634,7.4000001,15693
.34299999,15,3.45,82.099998,0,17764,23.200001,0,0,100,33.299999,11.1,0,23.200001,17764
.3608,38.18182,2.2,71.900002,27.700001,22265,16.4,5.7851238,0,100,42.799999,29.4,1.4159292,16.4,22265
.2362,15.789474,2.8399999,75.699997,13.5,17241,9.3000002,0,0,100,44.799999,18.700001,7.6923075,9.3000002,17241
.45289999,27.139153,2.1099999,81.400002,9.3000002,18166,9.1000004,7.8817735,0,98.918221,49,28.900002,1.9904803,9.1000004,18166
.46250001,10.416667,2.3800001,82.5,7.5,49068,0,0,0,100,53.200001,9.7000008,9.6491232,0,49068
.3547,25.479233,2.45,81.199997,15.2,19603,6,11.965135,0,96.532181,48.599998,31.200001,2.4674892,6,19603
.47530001,33.611858,2.4200001,75.5,14.3,20111,10.3,8.4026127,0,98.584961,49.799999,26.299999,3.069725,10.3,20111
.40200001,38.815788,2.6500001,90.5,11.8,20524,6.5999999,4.5454545,0,98.812668,48.5,29.1,2.1108179,6.5999999,20524
.51319999,31.063829,2.49,81.800003,10.6,25850,7.5999999,3.8657172,0,99.217308,42.799999,19.700001,1.427256,7.5999999,25850
.55510002,57.872341,1.8099999,83.900002,1.5,20936,22.5,2.0725389,0,100,57.299999,20.299999,2.2573364,22.5,20936
.31920001,30.799999,2.6500001,84.5,7.4000001,19935,10.4,4.9808431,0,98.879997,45.700001,17,1.76,10.4,19935
.461,38.934425,2.4400001,86.599998,2.4000001,20106,1.7,0,0,100,41.799999,24.599998,3.3158813,1.7,20106
.52039999,37.078651,3.76,81.599998,8.3000002,22777,8.1000004,27.350428,0,94.684387,33.900002,24.9,0,8.1000004,22777
.34830001,32.071712,2.4200001,92.199997,6.5999999,17688,13.3,1.8058691,0,98.501251,44,11.099999,1.8318068,13.3,17688
.35179999,30.275229,3.6700001,78.5,29.299999,14255,13,29.333334,0,100,32.200001,8.3000002,0,13,14255
.27790001,15.625,2.4200001,92,16.6,31575,0,0,0,100,48.5,14.7,0,0,31575
.2217,57.692307,2.0999999,50,6.6999998,24539,0,0,0,100,58.5,18.4,10.091743,0,24539
.2626,27.956989,3.5999999,100,24.5,18322,0,23.636364,0,100,26.9,10.1,5.6716418,0,18322
.4179,28.791208,2.3,85.800003,15.2,20732,9.5,7.2419105,0,98.109093,45.400002,20,3.2727273,9.5,20732
.34020001,28.571428,2.8399999,86.400002,14.9,20560,18.4,10.738256,0,97.626579,45.900002,24.299999,9.6518984,18.4,20560
.27070001,0,3.23,100,0,26874,0,0,0,100,25.700001,29.799999,0,0,26874
.4601,25.465839,2.3900001,91.5,21.299999,21128,4.3000002,5.9891105,0,99.528748,39.400002,10.5,2.0735157,4.3000002,21128
.53469998,26.304802,2.24,83.900002,9.6000004,34528,3.8,5.4474707,0,97.007721,44.900002,26.1,.8687259,3.8,34528
.41339999,29.113924,2.3599999,80.099998,14.3,17436,11.9,4.7308321,0,95.521431,47.5,21.5,8.3813181,11.9,17436
.3538,19.548872,1.84,88.199997,28.299999,24493,5.3000002,0,0,88.979591,64.099998,35.700001,5.3061223,5.3000002,24493
.23800001,1.7699115,3.29,92.400002,0,25476,0,0,0,100,36.700001,14,0,0,25476
.3317,54.545456,2.21,83.599998,30.1,35479,0,0,0,100,54.299999,34.199997,0,0,35479
.44080001,21.687048,2.48,86.5,17.799999,22877,8.3000002,5.0921612,.037750095,98.809441,39.599998,18.1,5.0307355,8.3000002,22877
.4479,27.339449,3.01,85.800003,9.6999998,24084,10.6,9.4900846,0,100,45.299999,19.699999,2.2886205,10.6,24084
.46520001,30.984766,2.8499999,85.400002,15.8,20961,14.3,4.6374917,0,85.417305,37,15.5,4.7589931,14.3,20961
.43290001,84.782608,1.4,46.799999,8.1000004,21764,8.5,2.0833333,0,100,71,79.900002,0,8.5,21764
.40270001,15.861344,2.4300001,89.5,18.200001,20019,9.8000002,7.2555203,0,98.374718,57.700001,35.599998,1.7155756,9.8000002,20019
.41100001,22.841227,2.6099999,87.199997,16.700001,22622,3.8,0,0,98.714653,42.700001,20.200001,9.3830338,3.8,22622
.48069999,47.36842,2.1099999,74.900002,8.6000004,17630,2.2,0,0,100,55.200001,23,4.8231511,2.2,17630
.43779999,13.620689,2.21,92.099998,24.5,19255,13,.68965518,0,98.750977,55.200001,30.4,5.230289,13,19255
.43720001,47.578346,2.6900001,77.900002,10.1,15391,4.9000001,0,0,100,39.5,24.9,3.7527595,4.9000001,15391
.44260001,48.356808,1.99,69.699997,5.9000001,19479,12.3,0,0,100,61.200001,39.700001,0,12.3,19479
.33019999,29.357798,2.0799999,84.900002,6,16612,13.2,40.506329,0,100,54.400002,37.599998,0,13.2,16612
.3872,15.811301,2.0599999,93.699997,28.700001,27059,13.7,4.985549,0,93.684479,62,41.5,.69036055,13.7,27059
.4612,24.521469,2.0999999,89.699997,28.700001,23797,16.700001,1.6216216,0,93.59845,56.700001,28.700001,3.6129971,16.700001,23797
.40290001,18.995291,2.26,85.099998,17.200001,23529,7.5999999,7.5418992,0,96.507484,50.599998,20.4,8.7669277,7.5999999,23529
.433,28.811594,2.46,86,15,20059,6.6999998,6.0047565,0,99.133781,50.299999,21.699999,2.3580365,6.6999998,20059
.3881,17.451523,2.72,84.900002,15.2,18259,6.3000002,7.2946582,0,99.383545,35.200001,16,2.8410614,6.3000002,18259
.20389999,60,1.3,84.599998,69.199997,62954,15.4,0,0,100,66.400002,69.199997,7.6923075,15.4,62954
.39770001,35.464066,2.74,77.199997,14.2,18918,9.8999996,6.818182,0,78.472023,39.400002,16.299999,3.8767395,9.8999996,18918
.28960001,66.390045,2.52,77.800003,6.3000002,13334,0,0,0,100,42.099998,18.1,0,0,13334
.29210001,57.777779,2.3299999,74.699997,9.6000004,18339,18.1,0,0,100,57.400002,21.9,0,18.1,18339
.4298,41.80328,2.47,82.900002,19,17237,10.3,6.462585,0,99.584747,48.5,26.099998,3.1332579,10.3,17237
.39129999,16.468254,1.92,94.5,14.8,28836,5,2,0,98.715889,64.099998,47.5,1.2841091,5,28836
.41240001,28.414841,2.3299999,80.900002,8,16961,7.5,11.154985,0,95.310715,51.599998,31.9,1.2581015,7.5,16961
.44240001,34.715641,2.3699999,83.599998,16.700001,18584,10.2,3.7956204,0,99.415512,46.599998,21.200001,1.5940489,10.2,18584
.30939999,30.18018,2.45,75.099998,10,26727,21.299999,0,0,98.899086,52.400002,23.700001,4.9541283,21.299999,26727
.4901,40.211937,2.4300001,80.900002,9.8000002,21924,14,4.9738221,0,98.978867,42.799999,23.700001,2.8734267,14,21924
.35170001,35.166668,2.05,80.800003,10.7,19944,10.6,8.1799593,0,97.190086,51.5,29.9,7.7685952,10.6,19944
.45840001,23.470682,2.1600001,87.599998,19.6,26433,7,5.291595,.0085164364,97.688751,52.799999,32.200001,3.998647,7,26433
.24590001,30.30303,2.3900001,81.099998,11,14296,9.3999996,5.7142859,0,98.730965,38.299999,26.1,0,9.3999996,14296
.4305,33.200531,2.52,87.099998,25,22452,21.5,15.508021,0,95.035461,53,28.299999,.6001091,21.5,22452
.3813,37.931034,2.3599999,89.400002,2.9000001,18927,10.7,19.434629,0,98.522171,52.099998,22.799999,0,10.7,18927
.38789999,13.99177,2.1800001,71.5,14.5,14335,2.0999999,7.0512819,0,96.408318,47,27.5,0,2.0999999,14335
.40149999,23.751179,2.46,80.199997,12.3,20427,16,5.7192373,0,99.330185,53,25.1,4.176517,16,20427
.46430001,49.438202,3.9000001,89.099998,5.5,17924,9.8000002,0,0,90.879478,21.4,14.1,13.355049,9.8000002,17924
.43540001,25,1.73,100,24.799999,14090,0,0,0,93.081764,63.599998,44.599998,15.094339,0,14090
.2529,0,2.24,91.699997,0,21167,8.3999996,0,0,100,46.900002,32.099998,7.1604939,8.3999996,21167
.43970001,59.090908,2.23,73.699997,10.5,18780,20.4,8.695652,0,100,52.799999,26.599998,4.0816326,20.4,18780
.20909999,15.384615,2.0999999,100,74.300003,32339,0,0,0,100,62.5,0,0,0,32339
.3712,38.613861,2.76,67.300003,8.8000002,9996,18.6,13.861386,0,100,27,10.7,8.0459766,18.6,9996
.3511,37.544483,1.9400001,87.5,18.4,21725,14.8,9.4890509,0,98.862556,59.799999,39.099998,1.042654,14.8,21725
.3865,43.529411,2.28,75.5,.80000001,11927,4.9000001,3.4482758,0,98.591553,42.5,20.9,.84507042,4.9000001,11927
.25229999,31.818182,1.95,83.699997,67.400002,82567,0,0,0,100,49.5,32.599998,32.55814,0,82567
.45140001,36.53846,2.3,85.800003,17.9,22270,7,4.1269841,0,100,51.5,30.6,10.734464,7,22270
.4384,15.254237,3.24,91.5,23.9,15268,5.4000001,25.806452,0,100,53.200001,33.700001,0,5.4000001,15268
.31040001,26.490067,2.7,78.300003,20,17400,0,4.1884818,0,100,45.700001,10.3,11.302212,0,17400
.35780001,21.193415,2.9100001,82.199997,15.4,17278,8.3000002,3.6006546,0,99.145966,36.700001,13.6,6.1335402,8.3000002,17278
.4465,0,1.26,100,0,22009,0,,0,100,65.199997,53.700001,0,0,22009
.4066,31.471668,2.47,85.599998,16,18469,9.8000002,7.5910487,0,99.343582,49.299999,25.6,2.9020557,9.8000002,18469
.56239998,12.618432,2.26,91.300003,40.200001,24301,9.6999998,6.7090325,.024351967,92.709038,25.299999,9.1000004,32.635742,9.6999998,24301
.55549997,12.145749,2.1700001,92.199997,49.5,34813,10.8,4.3656735,.15250295,90.04586,31,11.9,17.16324,10.8,34813
.43630001,8.934185,2.54,94.900002,47.900002,30841,8.1999998,2.5598738,.087683104,92.268616,31,8.9000006,13.925888,8.1999998,30841
.4499,12.723495,2.8,93.199997,48.299999,39036,6.8000002,2.2349114,.052030489,88.805847,33.200001,8.1999998,4.5177455,6.8000002,39036
.36230001,9.0529251,2.5599999,96.800003,29.799999,32254,4.5,1.7912773,0,97.250885,44.299999,22,4.1608191,4.5,32254
.40650001,12.016349,2.1800001,93.900002,33.299999,34983,4.4000001,6.2050214,0,98.393829,57,38.799999,3.8162544,4.4000001,34983
.45739999,27.220631,2.54,81.900002,2.5,19824,24.4,14.444445,0,98.799522,48.5,15,3.2412965,24.4,19824
.3592,9.592062,3.0699999,94.400002,52.299999,40345,3.8,1.5725518,0,98.392784,32.5,7.5999999,2.8616228,3.8,40345
.3405,11.114003,2.9200001,91.599998,34.299999,25983,9.6999998,1.8848526,0,90.362869,29.700001,3.5999999,5.6741076,9.6999998,25983
.40779999,40.44944,2.4200001,80.099998,0,13777,10,5.4216866,0,100,42.900002,20.1,10.672853,10,13777
.38350001,36.363636,2.8699999,70.699997,11.1,18109,18.5,3.0748663,0,74.601334,33.5,11.3,4.4070745,18.5,18109
.37689999,28.347651,2.8699999,84.5,14.2,23243,11.6,8.4398975,0,97.582169,37.599998,13.3,3.305629,11.6,23243
.35280001,24.096386,2.01,75.5,10.7,21235,0,0,0,100,65.099998,52.199997,0,0,21235
.40439999,14.373465,2.3199999,91.400002,32.099998,27084,11.4,3.5221324,0,94.138939,37,13.1,7.9632463,11.4,27084
.41749999,29.401806,2.48,86.300003,16.5,28130,9.3999996,4.9100633,.054083288,97.505295,45.799999,21.6,2.0004706,9.3999996,28130
.3831,30.371901,2.8900001,85.900002,15.5,22250,11.4,2.5097466,0,92.305725,35.799999,12.700001,6.0838447,11.4,22250
.43700001,26.473137,2.8800001,89.400002,22.4,24270,10.1,3.5386186,0,93.953636,36.799999,11.5,2.2045712,10.1,24270
.49000001,32.482597,2.5599999,77.900002,14.7,23601,13.4,.98468274,0,90.679611,48,19.6,2.6213591,13.4,23601
.4104,21.243523,3.0899999,83.599998,30.299999,25466,7.6999998,6.6066065,0,97.53521,42.400002,17.5,6.161972,7.6999998,25466
.4817,30.480227,2.6600001,82,11.7,24084,12.2,4.249155,.013783597,93.712608,38.099998,16.6,2.7429733,12.2,24084
.40419999,39.518902,2.0799999,80.400002,9.3000002,25257,10.4,14.189189,0,100,57.599998,26.6,.87873465,10.4,25257
.47060001,22.729481,2.73,79.800003,11.7,19094,11.1,7.2805138,0,95.787514,37.099998,14.400001,4.3429637,11.1,19094
.39860001,16.921398,2.8299999,84.800003,26.6,25907,11.1,3.2694309,0,87.012444,32.700001,10.3,2.7572293,11.1,25907
.46700001,65.217392,2.6400001,64.400002,6.8000002,13899,18.700001,0,0,100,55.799999,34,5.7692308,18.700001,13899
.32710001,0,4.0300002,100,33.299999,15874,15.6,0,0,100,17,0,7.4074073,15.6,15874
.34189999,24.599831,2.95,92.599998,12.1,21870,7.4000001,4.6093984,0,97.932007,32.799999,12.4,2.7416575,7.4000001,21870
.3292,50,2.1800001,64.699997,15.4,16782,28.5,0,0,100,53.099998,19.6,0,28.5,16782
.3937,16.547405,2.8099999,87.5,21.1,25784,9.3000002,2.9424779,0,96.81398,38.099998,13.9,3.5514445,9.3000002,25784
.46599999,20.589392,2.6300001,80.800003,22.4,26106,15.5,3.77,0,80.714981,35.299999,14.4,3.8042762,15.5,26106
.49200001,14.774917,2.8099999,85.400002,36.099998,36577,11.4,2.8064921,.10151941,78.445015,33.799999,9.3999996,4.7832994,11.4,36577
.36899999,19.310345,2.5699999,92.900002,30.5,13854,19,0,0,100,35.299999,24.199999,0,19,13854
.4131,24.797987,2.8099999,80.300003,25.1,21146,13.6,3.6924825,0,87.14119,31.5,12.900001,10.43106,13.6,21146
.41949999,13.000484,2.75,80.599998,29.5,28522,12.7,4.662559,.029791459,77.577271,35.5,12.4,4.8524399,12.7,28522
.48379999,24.749971,3.04,69.5,16.9,20850,19.4,5.1390591,.17847301,58.229286,29.200001,8.1999998,4.1719956,19.4,20850
.44049999,46.236561,2.3900001,85.199997,14.2,25521,12.6,2.5906737,0,98.327362,47.5,20,6.0931902,12.6,25521
.3285,20.512821,3.1500001,69.199997,18.299999,25207,7.8000002,0,0,77.997673,39.799999,10.6,0,7.8000002,25207
.39089999,32.418953,2.77,81.599998,10,25186,7.1999998,2.6694045,0,98.945351,42.900002,10.5,1.8216683,7.1999998,25186
.39520001,22.735117,2.45,90.400002,26.299999,25991,10.4,3.4867976,0,99.106308,43.200001,17.1,4.1146898,10.4,25991
.28979999,33.333332,1.95,83.400002,17.799999,21287,17.6,11.498258,2.2687609,100,54.299999,27.1,4.3076925,17.6,21287
.44100001,29.35412,2.46,81.599998,20.4,15271,13.8,10.121232,.081361875,87.279793,26,11.7,25.9547,13.8,15271
.44870001,21.612457,2.6800001,86.099998,31.200001,26005,9.6000004,5.952045,.15277942,89.536438,39.700001,15.7,7.0004454,9.6000004,26005
.4619,54.6875,2.3599999,76.699997,4,17370,15,5.5429864,0,95.991982,44.400002,19,2.5551102,15,17370
.44510001,36.726215,2.5799999,81.099998,14,20107,10.3,5.9001513,0,96.983047,40.200001,18.5,4.7118645,10.3,20107
.43849999,34.353741,3.0699999,72.400002,10.7,19783,10,3.5139093,0,75.988022,39.700001,18,1.3173653,10,19783
.29139999,21.052631,3.3699999,61,0,19405,25,78.947365,0,100,45.200001,0,1.7857143,25,19405
.36019999,82.666664,2.1199999,94.5,0,15981,13.2,10.810811,0,100,30.4,4.4000001,0,13.2,15981
.2414,45,1.8,75,0,21139,0,0,0,100,53.400002,25,0,0,21139
.46000001,33.420959,2.5799999,79,17.9,19454,11.7,3.9057841,0,81.472801,35.900002,14.6,7.4536304,11.7,19454
.41670001,29.268293,2.71,78.400002,11.7,17743,10.6,14.495798,0,98.655136,40.099998,14.3,3.3621519,10.6,17743
.41890001,36.551723,3.0999999,78.699997,15,19176,12.1,4.7991071,0,74.498199,35.200001,15.4,2.6505404,12.1,19176
.42739999,28.729134,2.8399999,78.5,14.5,20386,9.6000004,6.4412885,0,83.133713,39,15.8,5.7529945,9.6000004,20386
.41530001,26.072607,2.29,80.599998,20.200001,17447,9.8000002,0,0,100,54.5,30.9,0,9.8000002,17447
.442,36.499626,2.5899999,82.5,13.2,23598,7.8000002,5.3763442,.30184659,98.743454,43.299999,18.4,2.5130889,7.8000002,23598
.43340001,14.893617,2.0599999,69.400002,12.5,21679,0,0,0,100,67.300003,55.700001,0,0,21679
.30720001,71.084335,2.1099999,76.199997,6.5999999,14701,9.6999998,0,0,100,59.900002,36.400002,0,9.6999998,14701
.4393,38.709679,2.6199999,73.099998,6.8000002,15836,9,3.6613271,0,91.197823,41.599998,15.8,8.3030853,9,15836
.087800004,74.137932,2.5899999,66.699997,0,9109,7.3000002,23.809525,0,95.833336,53.700001,42,0,7.3000002,9109
