"","percentHsEdu","percentBachelorsEdu","perCapitaIncome","ueRate","uninsuredRate","medianAge","y","x"
"2985",92.7,24.5,31687,7.79401530967293,6.3,40.1,6.3,31687
"2986",97.4,67.7,50729,4.58859109396183,1.2,42.3,1.2,50729
"2987",94,35.3,31737,8.31541218637993,4.1,43.1,4.1,31737
"2988",92.6,13.2,26963,1.92953020134228,1.1,48.7,1.1,26963
"2989",95.4,22,28312,6.19469026548673,2.6,36.9,2.6,28312
"2990",96.4,32.2,37010,3.4446764091858,3.6,48.6,3.6,37010
"2991",97.7,41.4,43088,4.34782608695652,6.9,49.4,6.9,43088
"2992",96.2,46.1,43518,2.5105442860012,2.1,44.4,2.1,43518
"2993",95.4,20.5,31754,7.69230769230769,8.5,41.1,8.5,31754
"2994",100,47.7,38766,7.40740740740741,9.4,34.3,9.4,38766
"2995",82,14.2,26590,3.26797385620915,4.1,59.4,4.1,26590
"2996",95.5,50.9,42749,3.17353423965655,3.8,41.3,3.8,42749
"2997",94,16.2,33528,6.59851301115242,4.3,45,4.3,33528
"2998",97.2,29.9,32224,0,0.7,49.1,0.7,32224
"2999",88.1,19.1,29957,7.14762859051436,6,44.2,6,29957
"3000",95.3,7.1,16428,55.7377049180328,10.8,36.1,10.8,16428
"3001",89.4,23.7,36261,8.08988764044944,2,47.2,2,36261
"3002",83.8,13.6,25105,10.958904109589,3.9,38.8,3.9,25105
"3003",83.8,16.5,22859,7.77957860615883,14,34,14,22859
"3004",91.9,32.9,37221,1.78326474622771,1.7,48.3,1.7,37221
"3005",90.3,30.9,28185,2.50990752972259,10.6,48.9,10.6,28185
"3006",90.3,17.4,26983,10.288582183187,13.5,48.8,13.5,26983
"3007",96.1,54.2,49883,3.61194029850746,6,43.2,6,49883
"3008",84,15,23367,10.7267086584563,7.6,42.9,7.6,23367
"3009",91.4,22.4,32705,5.2434456928839,1.7,47.7,1.7,32705
"3010",97.9,57.4,39130,2.27106227106227,2.6,32.4,2.6,39130
"3011",98.2,20,17054,7.80487804878049,9.3,32.9,9.3,17054
"3012",94.5,23.6,30331,11.5168539325843,5.6,51.6,5.6,30331
"3013",95.8,6,23168,2.12418300653595,4.3,31.9,4.3,23168
"3014",93.4,50.8,46023,0,0,54.3,0,46023
"3015",94.4,22.1,25721,2.73606940273607,6.2,42.3,6.2,25721
"3016",95,16.1,26604,9.30851063829787,6.3,51.5,6.3,26604
"3017",83,17.6,25331,9.83827493261455,7.7,45.5,7.7,25331
"3018",92.9,24.2,30922,7.4685534591195,4,35.8,4,30922
"3019",88,22.7,28164,5.94422310756972,7.9,41.1,7.9,28164
"3020",96.2,45.3,43873,3.82882882882883,3.9,50.5,3.9,43873
"3021",95.2,21,28681,9.90990990990991,5.4,57,5.4,28681
"3022",94.4,41,32198,4.29560430394528,4.4,37.9,4.4,32198
"3023",100,55.4,51062,0,5.6,70.1,5.6,51062
"3024",90.8,19.6,25634,10.2593010146561,5.5,54,5.5,25634
"3025",90.7,18.5,28158,3.04247990815155,6.5,46.6,6.5,28158
"3026",93.4,32.4,38019,3.33898526151037,3.9,40.1,3.9,38019
"3027",90.6,19.2,32615,0.757575757575758,3.1,49.6,3.1,32615
"3028",95.7,20,32726,4.05982905982906,0.8,46.6,0.8,32726
"3029",87.1,18.8,26841,9.33852140077821,4.9,48.2,4.9,26841
"3030",94.1,26.5,36239,5.11380431569613,1.9,40.9,1.9,36239
"3031",73.7,23,43012,0,3,42.6,3,43012
"3032",86.1,29,35491,7.07762557077625,6.8,36.9,6.8,35491
"3033",100,35.5,34197,5.25328330206379,0,48.2,0,34197
"3034",85,15,25884,5.26315789473684,1.8,43.6,1.8,25884
"3035",90.6,8.9,19676,20,20.8,43.6,20.8,19676
"3036",92.7,20.3,26240,5.57440620455647,7.2,41.1,7.2,26240
"3037",96.4,59.3,55071,0.78125,3.8,51.9,3.8,55071
"3038",89.6,20.3,27285,6.35559131134352,5.7,39.1,5.7,27285
"3039",89.3,26.5,31427,4.51977401129944,4.4,46.3,4.4,31427
"3040",91.6,9.1,24503,7.79220779220779,45.3,63.2,45.3,24503
"3041",92.8,25.2,39334,1.84956843403206,1.6,46.7,1.6,39334
"3042",89.6,22.3,28977,2.44094488188976,9.5,43,9.5,28977
"3043",92.4,33.7,34774,5.75837742504409,4.9,40.5,4.9,34774
"3044",95.6,37.9,34427,3.07692307692308,3.8,48.8,3.8,34427
"3045",97.4,54,47534,2.0703933747412,0.4,44.7,0.4,47534
"3046",87.5,20.8,25170,10.4220499569337,1.9,43.5,1.9,25170
"3047",77.9,19.8,27849,1.90114068441065,8.2,44.7,8.2,27849
"3048",94.7,53.2,47792,6.05326876513317,4.8,50.4,4.8,47792
"3049",95.6,26.4,29839,0,3.4,41.7,3.4,29839
"3050",89.5,19.5,30395,2.75761973875181,4.7,43.7,4.7,30395
"3051",92.3,20.7,23493,3.5035035035035,4.5,46.1,4.5,23493
"3052",87.3,27.7,33812,10.6498194945848,7.3,36.8,7.3,33812
"3053",88.7,20.6,31060,2.63452914798206,2,49.2,2,31060
"3054",95.8,32.2,37901,2.11972979268577,1.5,40,1.5,37901
"3055",97.2,62.6,60495,2.62962044157777,2.2,48.6,2.2,60495
"3056",93,21.5,31467,7.75,8.1,45.9,8.1,31467
"3057",100,16.5,37228,0,40.6,34,40.6,37228
"3058",77.5,8,32253,1.48514851485149,0.6,63,0.6,32253
"3059",98.5,35.4,37501,0,10.9,51.7,10.9,37501
"3060",85.8,17.5,25355,8.199121522694,9.1,42.2,9.1,25355
"3061",86.5,20,26461,8.87397464578673,8.4,50.4,8.4,26461
"3062",96,21,37594,11.5416323165705,6.3,47,6.3,37594
"3063",93,28.9,44736,9.82658959537572,0,46.5,0,44736
"3064",88.8,21.6,31000,8.96242674939676,5.2,41.6,5.2,31000
"3065",84,11.3,14952,17.0454545454545,1.8,28.4,1.8,14952
"3066",91.7,21.2,30759,3.74771480804388,5,41.4,5,30759
"3067",88.9,34.2,27282,7.14285714285714,4.4,33.5,4.4,27282
"3068",89,25.7,25922,15.3846153846154,6.4,52.2,6.4,25922
"3069",92.7,23.6,27371,0,0,48.2,0,27371
"3070",96.4,12.5,38624,17.6229508196721,3,54.5,3,38624
"3071",90.2,31.2,28963,6.96191256635907,5.7,33.6,5.7,28963
"3072",86.7,17.5,25290,9.07164613958416,4.3,36.1,4.3,25290
"3073",94.2,20.3,28686,8.84735202492212,7.8,39.4,7.8,28686
"3074",91.2,34.4,35328,2.55731922398589,4.9,45,4.9,35328
"3075",94.5,24.2,36836,2.00174064403829,5.4,39.3,5.4,36836
"3076",96.6,51.7,45970,4.81678486997636,1.2,46.3,1.2,45970
"3077",97,31.2,28798,8.26086956521739,4.5,50.9,4.5,28798
"3078",92.3,29.4,37721,5.09021563737715,5.5,40.4,5.5,37721
"3079",90.1,30.6,31347,5.77577577577578,5,38.9,5,31347
"3080",84.9,24.1,23922,24.4402985074627,28.9,51.8,28.9,23922
"3081",85.1,23.8,39970,4.46333687566419,6.7,51.7,6.7,39970
"3082",95.2,23.3,35084,7.51121076233184,2,47.2,2,35084
"3083",93.5,17.6,25153,11.1111111111111,0,37,0,25153
"3084",90.9,35.5,22338,0,8.1,68.1,8.1,22338
"3085",94.6,38.4,39540,2.63299301450833,3.5,40.9,3.5,39540
"3086",84.1,23.2,25177,6.05381165919283,6.6,47.4,6.6,25177
"3087",93.3,34.8,40596,4.3230195303928,3.1,44.2,3.1,40596
"3088",85.4,20.4,19312,9.9958864664747,10.3,32.8,10.3,19312
"3089",94.7,48.8,34166,5.17191729539826,6.6,33.5,6.6,34166
"3090",90.5,53.4,35636,7.52935758692148,4.5,35.5,4.5,35636
"3091",90.4,30.4,32670,4.44982187268939,3.8,44,3.8,32670
"3092",81.8,16.9,19864,14.1890132777922,10.7,30.1,10.7,19864
"3093",77.9,19.8,14998,10.0178890876565,11.4,52.1,11.4,14998
"3094",94.5,52.9,36330,4.039616314435,4.4,33.3,4.4,36330
"3095",86.7,32.3,26151,2.59789156626506,3.1,36.6,3.1,26151
"3096",92,43.3,38320,4.53198535820115,8.9,31.1,8.9,38320
"3097",94.9,52.7,51375,1.99039121482498,1.7,48,1.7,51375
"3098",100,0,2865,17.8930651138168,4.5,19.6,4.5,2865
"3099",95.8,35.8,34281,5.15212699296804,3.8,42.4,3.8,34281
"3100",91.4,29.4,32589,6.01948270070541,4.6,40,4.6,32589
"3101",84.4,21.5,26122,8.27472072817542,6.4,39.5,6.4,26122
"3102",82.7,26.7,21937,7.44186046511628,7,35.4,7,21937
"3103",91.6,24.7,28758,6.83849051030205,3.6,43.2,3.6,28758
"3104",74.4,12,15012,13.323124042879,9.8,28.9,9.8,15012
"3105",86.5,31.1,23141,8.24103375527426,8.8,33.7,8.8,23141
"3106",96.2,53.8,43809,5.80029368575624,4,43.7,4,43809
"3107",86.7,27.3,28460,8.37843574233259,7.9,41.3,7.9,28460
"3108",94.1,32.5,56516,8.44250363901019,10.6,45.9,10.6,56516
"3109",97.2,25.8,24411,0,8.9,56.1,8.9,24411
"3110",92.1,26.6,40555,13.4419551934827,11.4,47.7,11.4,40555
"3111",89.5,34.5,33859,10.989010989011,5.6,58,5.6,33859
"3112",96.6,69.4,54246,11.9047619047619,9.7,58.6,9.7,54246
"3113",100,29.3,32001,9.09090909090909,7,56,7,32001
"3114",98.4,43.1,30464,0,0,48.1,0,30464
"3115",81.6,16.9,36332,15.4761904761905,6.2,58.5,6.2,36332
"3116",72.8,14.7,23792,10.5224429727741,4.6,44.8,4.6,23792
"3117",84.7,18.8,25373,10.6857679661813,5.7,45.8,5.7,25373
"3118",87.7,32.1,11937,0,11.5,36.5,11.5,11937
"3119",75.6,0,24093,2.69360269360269,6.5,35.9,6.5,24093
"3120",93.1,22.6,28101,0,24.8,38.3,24.8,28101
"3121",95.4,35.9,24538,18.5410334346505,12.6,39.8,12.6,24538
"3122",88.6,68,43479,8.22510822510823,2.6,50.2,2.6,43479
"3123",78.7,26.9,43473,12.6436781609195,1.1,61.6,1.1,43473
"3124",96,33.9,38826,0,0,45.5,0,38826
"3125",92.1,22,28759,9.43060498220641,3,44.6,3,28759
"3126",94.9,47.9,43561,13.6752136752137,7.1,65,7.1,43561
"3127",100,43.1,41400,0,4.1,34.9,4.1,41400
"3128",79.9,15.9,22537,11.3105413105413,11.4,38.9,11.4,22537
"3129",95.2,28.3,33681,16.5137614678899,0,49.1,0,33681
"3130",95.1,31.4,31128,8.24742268041237,13,56.6,13,31128
"3131",97.5,35.4,21609,4.14746543778802,11.2,39.8,11.2,21609
"3132",76.1,9.6,19704,11.3821138211382,13.8,45.3,13.8,19704
"3133",100,73,54752,18.7692307692308,11.5,49,11.5,54752
"3134",83.4,11.1,23823,16.6153846153846,3.1,52.4,3.1,23823
"3135",96.9,22.7,21795,0.606060606060606,6.4,47.1,6.4,21795
"3136",100,17.9,76618,0,0,52.9,0,76618
"3137",68.4,44.7,30308,0,18.8,37.2,18.8,30308
"3138",89.5,19.1,28068,0,13.7,53.7,13.7,28068
"3139",92.7,31.9,32537,10.0475220638153,8,47.2,8,32537
"3140",100,100,51792,0,0,56.8,0,51792
"3141",95.3,44.2,36920,8.7719298245614,4.3,60,4.3,36920
"3142",95.5,41.5,48969,7.05991639572689,1.9,53,1.9,48969
"3143",99.2,28.6,30371,1.43884892086331,7.9,55.2,7.9,30371
"3144",89.4,20.2,28735,12.8430296377607,7.1,46.5,7.1,28735
"3145",100,63.9,122844,12.109375,13.3,62.1,13.3,122844
"3146",89.1,22.4,30591,9.38181818181818,4.3,49.7,4.3,30591
"3147",100,40.4,26137,NA,0,75,0,26137
"3148",83.3,16.8,26229,0.884955752212389,9.3,37.3,9.3,26229
"3149",83.6,20.1,17293,13.0434782608696,17.6,47.1,17.6,17293
"3150",85.2,0,18014,0,48.1,31.8,48.1,18014
"3151",88.8,19.5,31022,0,4.9,46.5,4.9,31022
"3152",79.8,24.7,24899,3.13725490196078,8,57.2,8,24899
"3153",76.9,8.7,16392,16.9491525423729,8.9,32.2,8.9,16392
"3154",83.7,39.8,35586,15.1515151515152,10.1,55.7,10.1,35586
"3155",86.8,18.2,21979,7.75269872423945,8.1,45.3,8.1,21979
"3156",82.3,27.8,42863,0,0,63.7,0,42863
"3157",91.6,0,12774,19.4029850746269,11.7,39.1,11.7,12774
"3158",90.2,43.1,34580,5.47309833024119,7.4,49.2,7.4,34580
"3159",94.2,36.7,34145,8.30564784053156,13.7,46.1,13.7,34145
"3160",96.5,40.9,42035,6.31578947368421,28.7,59.2,28.7,42035
"3161",97.1,38.8,32680,6.66666666666667,9.2,57.8,9.2,32680
"3162",93.8,26.1,39150,0.871632329635499,6,48.6,6,39150
"3163",89.6,19.2,29109,16.359918200409,14.5,57.3,14.5,29109
"3164",84.6,15.8,27646,2.25806451612903,7.7,49.6,7.7,27646
"3165",98.2,51.6,20865,10.077519379845,3.6,37.8,3.6,20865
"3166",82.4,0,24434,0,0,42.4,0,24434
"3167",94.1,22.3,28721,9.63045912653975,9.5,46.5,9.5,28721
"3168",100,40.4,27626,0,0,40.4,0,27626
"3169",93.6,30.4,24205,6.17088607594937,8.9,46.1,8.9,24205
"3170",100,6.3,39243,0,0,59.2,0,39243
"3171",91.2,26.1,30337,7.49003984063745,6.8,43.5,6.8,30337
"3172",87.2,23.1,27139,14.1141141141141,14.1,57.1,14.1,27139
"3173",83.3,33.6,30228,3.99484536082474,3.7,44.2,3.7,30228
"3174",63.2,2.5,23355,0,0,53,0,23355
"3175",83.7,15.9,36827,0,0,68.4,0,36827
"3176",92.3,44.8,34079,9.54169797145004,6.2,52.4,6.2,34079
"3177",96.3,21.8,30541,1.30796670630202,5,49.3,5,30541
"3178",97.2,44.9,40335,2.80046674445741,4.7,46.8,4.7,40335
"3179",92.1,26.4,35131,0.850425212606303,5.4,41.2,5.4,35131
"3180",76,2.3,10280,12.0689655172414,18.6,39.6,18.6,10280
"3181",100,48.1,NA,0,0,NA,0,NA
"3182",94,34.6,36228,8.18452380952381,8,51.3,8,36228
"3183",96.7,23.1,31404,12.5,1.2,62.8,1.2,31404
"3184",83.6,53.7,36014,0,0,28.6,0,36014
"3185",98,56.5,37216,12.2666666666667,4,48.9,4,37216
"3186",95.3,49,68874,4,0,52,0,68874
"3187",89.6,22.5,35832,2.79605263157895,7.6,58.3,7.6,35832
"3188",97.2,57,49173,6.25996810207337,3.3,55.4,3.3,49173
"3189",85.1,30.1,40094,8.45986984815618,0.9,38.8,0.9,40094
"3190",89.5,26.4,34645,9.04977375565611,4.5,48.8,4.5,34645
"3191",85,36.8,60466,7.39644970414201,8.3,55.7,8.3,60466
"3192",100,59.6,8510,5.30546623794212,4.2,19.8,4.2,8510
"3193",84.1,46.4,35251,5.51724137931035,18.4,25.9,18.4,35251
"3194",90.7,33,35435,7.71855866706815,6.2,39.5,6.2,35435
"3195",100,0,38801,0,0,58.9,0,38801
"3196",87.2,30,29938,0,0,49.1,0,29938
"3197",96.1,47.4,53885,6.89858490566038,1.3,48.8,1.3,53885
"3198",91.7,32.2,38227,9.21052631578947,8.5,50.8,8.5,38227
"3199",88,29,37140,2.67229254571027,1.9,56.8,1.9,37140
"3200",92,24.6,31697,0,2.9,39,2.9,31697
"3201",94.6,47.5,41644,6.01780779858766,3.1,42.7,3.1,41644
"3202",94,47.4,46758,2.46690734055355,4.6,42.8,4.6,46758
"3203",94.6,33.1,57842,4.4862518089725,3.7,53.9,3.7,57842
"3204",82.3,17.1,26454,8.56164383561644,4,45.9,4,26454
"3205",86,26.1,41119,8.90890890890891,7.5,48.8,7.5,41119
"3206",90.9,36.1,36228,4.95245641838352,3.5,43.2,3.5,36228
"3207",90.9,40.3,38897,5.63725490196078,5.7,37.5,5.7,38897
"3208",94,35.3,37755,4.34146341463415,3.2,46,3.2,37755
"3209",NA,NA,NA,NA,NA,NA,NA,NA
"3210",90.9,32.9,33528,5.77065717252633,5.9,43.2,5.9,33528
"3211",89.8,27.8,38668,9.30851063829787,5.1,48.4,5.1,38668
"3212",55.9,55.9,28770,0,0,61.1,0,28770
"3213",93.8,30.8,39259,4.40331844288449,7.4,47.8,7.4,39259
"3214",94.5,41.9,42158,5.41159099298634,4.2,42.9,4.2,42158
"3215",85.2,23,28782,5.7410661980082,4.8,45.9,4.8,28782
"3216",90.7,30.3,32706,6.89268702717848,5.3,37.7,5.3,32706
"3217",95.5,44.4,44244,6.45910780669145,2.8,44,2.8,44244
"3218",93.4,30.7,35832,5.1455653351388,3,45.1,3,35832
"3219",91.4,24,32926,7.26415094339623,10.4,38.5,10.4,32926
"3220",92.1,42.9,40875,3.17208564631245,7.8,47.6,7.8,40875
"3221",82.8,25.3,29785,1.2954966070327,13.7,44.3,13.7,29785
"3222",93.4,37.4,37561,3.32749562171629,5.6,43,5.6,37561
"3223",94.3,24.3,30898,6.87237026647966,7.5,50.5,7.5,30898
"3224",92.3,32.2,34449,4.79933110367893,2.1,41.7,2.1,34449
"3225",83.7,23.3,27795,7.74502579218865,9.9,34.8,9.9,27795
"3226",93.5,31.1,34723,5.56675788564021,5.2,38.4,5.2,34723
"3227",95.1,53.5,30389,6.84244235695986,4.9,30.7,4.9,30389
"3228",91.7,28.6,29357,5.62814070351759,5.5,39.3,5.5,29357
"3229",92.1,37.3,42430,5.83798882681564,6.5,46.5,6.5,42430
"3230",86.7,26.3,25258,6.75675675675676,5,35.6,5,25258
"3231",92.2,25.5,33161,3.69678864824496,5.5,40.5,5.5,33161
"3232",86.4,25.4,41697,5.57993730407524,3.9,47.9,3.9,41697
"3233",91.6,31.1,40749,5.99965911027783,7.9,41.7,7.9,40749
"3234",95.2,40.7,43822,4.50428979980934,5.1,44.4,5.1,43822
"3235",93.2,41.4,38970,3.93269048969559,3.4,44.9,3.4,38970
"3236",92.6,49.1,51020,4.71827759963353,5.1,54.9,5.1,51020
"3237",96.1,66.3,39261,2.36220472440945,0,17.5,0,39261
"3238",100,43.8,50728,1.02120974076984,4.9,43.2,4.9,50728
"3239",99,33.3,45099,5.90200445434298,3.5,48.1,3.5,45099
"3240",93.3,33,41866,11.0815602836879,4.7,52.9,4.7,41866
"3241",91.7,31.8,38271,8.05620608899297,11.1,46.7,11.1,38271
"3242",93.1,29.5,48235,4.61309523809524,2.9,50.8,2.9,48235
"3243",83.9,25.8,32419,2.40963855421687,1.7,44,1.7,32419
"3244",89.6,36.6,37299,5.19083969465649,6,43.2,6,37299
"3245",84.1,31.5,41061,3.7199124726477,0,41,0,41061
"3246",90.6,24.1,30929,5.22984174830445,6.7,36.3,6.7,30929
"3247",91.9,24.2,31215,3.66984458665274,9,40.3,9,31215
"3248",90.3,34.8,39143,6.53726708074534,5.8,41.6,5.8,39143
"3249",81.6,20.1,34491,12.8612716763006,4.6,53.2,4.6,34491
"3250",89.6,23.4,30291,7.23158828748891,12.6,40.7,12.6,30291
"3251",83.5,23.1,25440,9.86198579659654,9.1,35.9,9.1,25440
"3252",92.7,39.7,37692,6.91192865105909,3.5,41.4,3.5,37692
"3253",50,0,4711,3.60655737704918,3.8,20.6,3.8,4711
"3254",82.3,19.9,23046,14.8792270531401,12.1,40.2,12.1,23046
"3255",82.1,32.1,39021,12.4161073825503,11.5,52.6,11.5,39021
"3256",82.6,20.5,33834,0,10.5,33.7,10.5,33834
"3257",92,14.5,27645,8.65384615384615,8.2,36.6,8.2,27645
"3258",71.4,0,52400,30.4347826086957,0,59.8,0,52400
"3259",94.8,35.1,28321,6.05263157894737,11.1,44.5,11.1,28321
"3260",100,16.7,34812,11.731843575419,5.4,45.1,5.4,34812
"3261",98.4,53.9,42618,4.22535211267606,7.5,60.5,7.5,42618
"3262",95.7,25.2,36373,7.90322580645161,3.9,49.4,3.9,36373
"3263",81.1,13.2,26860,5.01089324618736,1.9,47.2,1.9,26860
"3264",98,22.9,39208,2.51396648044693,16.7,50.4,16.7,39208
"3265",76.2,5.2,8630,0.952380952380952,2.9,30.4,2.9,8630
"3266",83.3,24.6,25562,5.37190082644628,5.1,34.6,5.1,25562
"3267",83,13.2,21916,20.6896551724138,10.7,49.5,10.7,21916
"3268",93.9,30.8,29035,8.40236686390532,6.6,41.2,6.6,29035
"3269",83.6,46.6,22910,8.09716599190283,0,35.2,0,22910
"3270",88,19.6,32641,0.401606425702811,3.4,45.5,3.4,32641
"3271",87,46.7,30730,23.8938053097345,0,47,0,30730
"3272",100,26.7,23471,0,0,62.7,0,23471
"3273",93.2,22.9,30809,27.007299270073,7.5,50.9,7.5,30809
"3274",89,15,37695,0,3.9,50.4,3.9,37695
"3275",94.4,17.7,31616,3.64238410596026,4,33.3,4,31616
"3276",85.6,29.2,28779,11.6445352400409,17.3,47.6,17.3,28779
"3277",91.2,28.3,37067,3.60531309297913,3.8,49.1,3.8,37067
"3278",93.1,15.2,34753,0,0,55.5,0,34753
"3279",96.9,19.9,30522,7.86516853932584,0,39.1,0,30522
"3280",88.2,20,14174,8.35117773019272,4.6,17.5,4.6,14174
"3281",100,20.9,30233,18.3006535947712,14.1,38.5,14.1,30233
"3282",81,16.7,25049,14.3766756032172,10.1,42.4,10.1,25049
"3283",87,21.6,30516,5.37488708220416,6.2,42.6,6.2,30516
"3284",73.6,18.5,17249,21.3138686131387,12.3,33.4,12.3,17249
"3285",81,15.2,35547,0,12.8,64.9,12.8,35547
"3286",75,25.3,19570,21.6101694915254,6.4,33.1,6.4,19570
"3287",95,12.1,24320,7.42857142857143,2.7,35.3,2.7,24320
"3288",87,32.7,33210,14.1791044776119,8.3,51.9,8.3,33210
"3289",90.9,36.7,30497,0,2.4,39.3,2.4,30497
"3290",84.4,30.4,30327,8.47457627118644,0,51.1,0,30327
"3291",95.2,38.1,34841,8.62068965517241,0,34.8,0,34841
"3292",93.2,16,34064,7.32217573221757,3.6,49.2,3.6,34064
"3293",100,33.3,41865,14.7540983606557,13.8,53.6,13.8,41865
"3294",97.8,15.5,27351,10.2040816326531,2.7,53.9,2.7,27351
"3295",87.9,19.2,29665,6.68731521892158,7.2,42.8,7.2,29665
"3296",96.6,41.1,39554,6.49106302916275,4.3,44.2,4.3,39554
"3297",94.4,36.3,37656,4.60959548447789,4.3,48.2,4.3,37656
"3298",87.1,32.4,49940,4.06189555125725,4.3,52.9,4.3,49940
"3299",83.6,35.5,45164,12.8504672897196,4.4,47.8,4.4,45164
"3300",63.6,9.6,16373,13.3962264150943,7.6,44.3,7.6,16373
"3301",87.5,12.7,24108,6.76605504587156,5.4,42,5.4,24108
"3302",100,0,21670,20,7.7,44.4,7.7,21670
"3303",79.6,18.5,23503,11.4666666666667,8.9,40,8.9,23503
"3304",100,0,10183,0,0,14.6,0,10183
"3305",94.3,24.8,34605,3.10077519379845,4.9,48.6,4.9,34605
"3306",100,42.5,48390,0,6.8,68.1,6.8,48390
"3307",95.9,21.2,27598,8.84353741496599,4.7,50.6,4.7,27598
"3308",84,18.9,19874,8.01158301158301,3.5,44.2,3.5,19874
"3309",87.6,35.6,29466,9.76230899830221,4.9,39.9,4.9,29466
"3310",88.8,26.3,31881,4.77326968973747,4.9,45.6,4.9,31881
"3311",98.3,26.7,29574,9.52380952380952,14.1,36.8,14.1,29574
"3312",86.3,23.4,17767,24.6376811594203,9.4,34.3,9.4,17767
"3313",91,26.9,28645,6.82686383240912,7.2,38.3,7.2,28645
"3314",93.3,20.5,29568,6.494076349276,4.1,44.5,4.1,29568
"3315",94.8,32.9,37107,3.70577933450088,4,46.2,4,37107
"3316",88,27.8,41645,7.8125,4.4,60.2,4.4,41645
"3317",93.5,21.7,27876,5.76323987538941,5.5,47.1,5.5,27876
"3318",87.4,7.5,26083,2.61282660332542,11.7,47.1,11.7,26083
"3319",100,16.7,NA,NA,0,NA,0,NA
"3320",91.8,44.9,23775,0,0,36.1,0,23775
"3321",90.9,34.6,36066,6.35451505016722,8.7,49.4,8.7,36066
"3322",88.9,30.9,33697,4.60921843687375,2.4,54.4,2.4,33697
"3323",91,32.2,29762,2.57043994068216,5.1,50.4,5.1,29762
"3324",92.8,38.9,33168,0.982142857142857,11.1,53,11.1,33168
"3325",89,22.3,28099,6.17283950617284,6.6,49.3,6.6,28099
"3326",72.4,5.1,4063,19.3798449612403,22.3,35.4,22.3,4063
"3327",87.8,19.1,24642,3.87251542152159,5.4,41.2,5.4,24642
"3328",68.9,0,20304,0,12.9,52.9,12.9,20304
"3329",92.8,35.4,46475,8.46153846153846,4.3,57.9,4.3,46475
"3330",89.5,18.8,27248,7.70321361058601,6.4,40.6,6.4,27248
"3331",90.1,16.3,28804,6.00260983036103,7.5,45.1,7.5,28804
"3332",94.7,36.2,35736,3.38377469525011,2.9,40.1,2.9,35736
"3333",83.2,15.2,22171,10.4510800508259,8.5,46.9,8.5,22171
"3334",88.7,34.7,35867,7.67306088407006,5.1,44.7,5.1,35867
"3335",90.5,30,36639,1.98601398601399,5.6,47.1,5.6,36639
"3336",88.7,17.7,29212,3.33333333333333,4.2,53.2,4.2,29212
"3337",91.1,27,29927,6.47887323943662,9.2,52.3,9.2,29927
"3338",87.2,12.2,24627,1.34357005758157,7.5,34.2,7.5,24627
"3339",90.2,23.7,29793,8.88888888888889,2.6,49.6,2.6,29793
"3340",89,17.6,24367,7.79656280564482,8.4,37.3,8.4,24367
"3341",81.8,32.3,62278,0,6.1,68.2,6.1,62278
"3342",87.7,13.7,21488,0.593471810089021,4.5,56.4,4.5,21488
"3343",82.3,10,23053,5.55555555555556,10,57.4,10,23053
"3344",98,37.3,26659,4.3010752688172,3.6,51.3,3.6,26659
"3345",90.4,33.2,39097,4.34408602150538,7,52.2,7,39097
"3346",84.3,22,27417,4.08805031446541,7.1,48.3,7.1,27417
"3347",94,32.7,22074,3.24675324675325,0.9,54.4,0.9,22074
"3348",90.2,0,30300,0,0,63.3,0,30300
"3349",92.6,36,34501,3.15203955500618,4.5,39.5,4.5,34501
"3350",82.9,23.8,24532,4.91803278688525,2.2,62.7,2.2,24532
"3351",88.4,22.3,29386,6.40394088669951,6.3,60.4,6.3,29386
"3352",84,18.3,21324,7.7574047954866,9.1,52.3,9.1,21324
"3353",83.4,9.8,26740,9.09090909090909,3.1,54.5,3.1,26740
"3354",100,66.1,23787,0,0,27.3,0,23787
"3355",85.2,27.5,25156,2.13675213675214,2.7,42.1,2.7,25156
"3356",93.4,59.2,33303,0,0,77,0,33303
"3357",86.4,18.4,32629,3.93835616438356,5.4,38.4,5.4,32629
"3358",95.5,24.8,29139,3.32326283987915,2.9,31.9,2.9,29139
"3359",95.7,21.3,39650,12.1457489878543,4.2,55.1,4.2,39650
"3360",100,100,NA,NA,0,NA,0,NA
"3361",94.9,38.6,40279,1.58730158730159,2.7,39.3,2.7,40279
"3362",100,10,21593,17.6470588235294,13.3,49.8,13.3,21593
"3363",91.7,27.8,26418,9.57061562338334,7.9,47,7.9,26418
"3364",94.5,51.2,47910,5.99044648079548,3.6,43.2,3.6,47910
"3365",94.3,40.5,26274,0.625,4.8,46.4,4.8,26274
"3366",90.8,28.9,34002,4.21922575032623,7.6,39.5,7.6,34002
"3367",100,22.6,12933,0,0,49.7,0,12933
"3368",93.2,36.8,25903,1.19904076738609,4.7,50,4.7,25903
"3369",100,65.1,53741,0,0,70.5,0,53741
"3370",89.2,13.4,26330,12.0915032679739,8.3,54,8.3,26330
"3371",91.6,22.2,25865,5.80568720379147,2.9,44.7,2.9,25865
"3372",76.9,9.9,20115,9.5,17.8,36.3,17.8,20115
"3373",87.1,17.3,26599,5.97572362278245,6.5,46.3,6.5,26599
"3374",90.7,13.3,36599,0,0,50.8,0,36599
"3375",86.1,10.4,23021,6.62309368191721,7.6,40.9,7.6,23021
"3376",86.8,27.8,25464,5.40621986499518,5.8,34.9,5.8,25464
"3377",92.8,42,36061,1.95227765726681,1.2,55.4,1.2,36061
